Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2020-06-02,56.84000015258789,54.86000061035156,40.540000915527344,23.8700008392334,68.69999694824219,98.86000061035156,59.79999923706055,35.56999969482422,60.790000915527344,102.58000183105469,126.44000244140625
2020-06-03,58.130001068115234,55.029998779296875,41.72999954223633,24.760000228881836,71.37999725341797,99.62999725341797,59.880001068115234,36.41999816894531,61.52000045776367,102.37999725341797,128.8300018310547
2020-06-04,58.34000015258789,54.619998931884766,41.7400016784668,25.299999237060547,72.13999938964844,98.80999755859375,59.59000015258789,35.7400016784668,60.41999816894531,101.56999969482422,128.17999267578125
2020-06-05,59.83000183105469,55.5099983215332,44.84000015258789,26.239999771118164,74.79000091552734,101.41000366210938,60.41999816894531,37.04999923706055,61.189998626708984,103.20999908447266,131.25
2020-06-08,59.90999984741211,56.54999923706055,46.86000061035156,26.739999771118164,76.29000091552734,101.91999816894531,61.06999969482422,37.86000061035156,62.83000183105469,103.91999816894531,133.25
2020-06-09,59.18000030517578,56.40999984741211,45.099998474121094,26.170000076293945,74.38999938964844,102.4000015258789,60.56999969482422,37.41999816894531,61.56999969482422,102.83999633789062,132.2100067138672
2020-06-10,58.5099983215332,56.2400016784668,42.880001068115234,25.190000534057617,72.61000061035156,104.11000061035156,60.400001525878906,36.720001220703125,61.209999084472656,102.68000030517578,130.97000122070312
2020-06-11,53.9900016784668,53.650001525878906,38.84000015258789,23.1299991607666,67.51000213623047,98.13999938964844,58.11000061035156,34.45000076293945,58.81999969482422,96.97000122070312,124.11000061035156
2020-06-12,55.040000915527344,54.119998931884766,39.81999969482422,23.829999923706055,68.81999969482422,99.41000366210938,58.119998931884766,35.540000915527344,58.66999816894531,97.5999984741211,125.33999633789062
2020-06-15,55.619998931884766,54.9900016784668,39.939998626708984,24.15999984741211,69.5,100.37000274658203,58.790000915527344,35.9900016784668,59.06999969482422,97.81999969482422,126.52999877929688
2020-06-16,56.779998779296875,55.439998626708984,41.09000015258789,24.540000915527344,70.86000061035156,102.51000213623047,59.709999084472656,36.59000015258789,59.34000015258789,100.2300033569336,129.19000244140625
2020-06-17,56.310001373291016,55.5099983215332,39.689998626708984,24.170000076293945,70.3499984741211,102.48999786376953,59.619998931884766,36.15999984741211,59.15999984741211,100.12999725341797,128.85000610351562
2020-06-18,56.349998474121094,55.689998626708984,40.18000030517578,24.139999389648438,70.08999633789062,102.94999694824219,59.93000030517578,35.709999084472656,59.150001525878906,99.79000091552734,128.3800048828125
2020-06-19,56.18000030517578,55.540000915527344,39.56999969482422,23.979999542236328,69.2300033569336,102.23999786376953,59.619998931884766,35.349998474121094,57.4900016784668,100.75,127.37999725341797
2020-06-22,56.08000183105469,55.54999923706055,39.25,23.709999084472656,69.04000091552734,103.87999725341797,58.9900016784668,34.97999954223633,57.56999969482422,99.94000244140625,128.38999938964844
2020-06-23,56.209999084472656,55.90999984741211,39.290000915527344,23.81999969482422,69.05000305175781,104.62999725341797,58.900001525878906,34.849998474121094,56.9900016784668,100.37000274658203,129.39999389648438
2020-06-24,54.56999969482422,54.650001525878906,37.11000061035156,22.979999542236328,66.6500015258789,102.2699966430664,57.90999984741211,33.959999084472656,56.470001220703125,97.75,126.55000305175781
2020-06-25,55.25,54.88999938964844,37.81999969482422,23.59000015258789,67.38999938964844,103.58000183105469,58.31999969482422,34.31999969482422,55.77000045776367,98.70999908447266,126.72000122070312
2020-06-26,54.4900016784668,52.470001220703125,36.5099983215332,22.579999923706055,66.13999938964844,101.54000091552734,57.130001068115234,33.72999954223633,55.18000030517578,97.51000213623047,123.75
2020-06-29,55.54999923706055,53.439998626708984,37.0,22.829999923706055,68.30999755859375,102.6500015258789,58.209999084472656,34.310001373291016,56.220001220703125,98.38999938964844,126.0999984741211
2020-06-30,56.349998474121094,54.040000915527344,37.849998474121094,23.139999389648438,68.69999694824219,104.48999786376953,58.63999938964844,34.810001373291016,56.43000030517578,100.06999969482422,127.70999908447266
2020-07-01,56.470001220703125,55.380001068115234,36.93000030517578,22.940000534057617,68.38999938964844,104.66000366210938,58.689998626708984,35.7599983215332,57.75,100.83999633789062,129.0
2020-07-02,57.529998779296875,55.20000076293945,37.34000015258789,22.969999313354492,68.9800033569336,105.2699966430664,58.9900016784668,35.63999938964844,57.900001525878906,101.5999984741211,129.50999450683594
2020-07-06,58.349998474121094,56.310001373291016,37.45000076293945,23.40999984741211,69.97000122070312,107.11000061035156,59.279998779296875,35.68000030517578,57.189998626708984,102.62999725341797,132.5800018310547
2020-07-07,58.369998931884766,56.150001525878906,36.2599983215332,22.93000030517578,68.62999725341797,105.98999786376953,59.81999969482422,35.099998474121094,56.959999084472656,101.73999786376953,130.5
2020-07-08,57.540000915527344,56.650001525878906,36.22999954223633,23.170000076293945,68.62999725341797,107.72000122070312,59.66999816894531,35.08000183105469,57.470001220703125,101.75,131.88999938964844
2020-07-09,57.0,56.720001220703125,34.439998626708984,22.68000030517578,67.13999938964844,108.11000061035156,59.20000076293945,34.959999084472656,56.70000076293945,100.94999694824219,131.74000549316406
2020-07-10,57.9900016784668,57.70000076293945,35.540000915527344,23.459999084472656,68.01000213623047,108.08000183105469,60.290000915527344,35.0,57.77000045776367,100.70999908447266,133.30999755859375
2020-07-13,57.9900016784668,56.540000915527344,35.349998474121094,23.559999465942383,68.29000091552734,105.83999633789062,60.20000076293945,34.45000076293945,57.83000183105469,101.27999877929688,131.6199951171875
2020-07-14,59.45000076293945,57.099998474121094,36.59000015258789,23.68000030517578,69.7699966430664,107.05999755859375,61.08000183105469,34.790000915527344,58.369998931884766,103.29000091552734,132.92999267578125
2020-07-15,60.45000076293945,57.439998626708984,37.380001068115234,24.149999618530273,71.55000305175781,107.63999938964844,61.130001068115234,34.95000076293945,58.13999938964844,104.62999725341797,134.8300018310547
2020-07-16,60.650001525878906,57.540000915527344,37.209999084472656,24.149999618530273,71.56999969482422,106.30999755859375,61.2599983215332,34.540000915527344,58.880001068115234,104.45999908447266,134.47000122070312
2020-07-17,61.15999984741211,57.40999984741211,36.689998626708984,23.950000762939453,72.0,106.83000183105469,61.59000015258789,35.02000045776367,60.209999084472656,105.88999938964844,133.83999633789062
2020-07-20,60.630001068115234,58.099998474121094,36.08000183105469,23.84000015258789,71.12000274658203,109.55999755859375,60.970001220703125,34.689998626708984,59.41999816894531,105.87000274658203,135.97999572753906
2020-07-21,61.15999984741211,57.81999969482422,38.2599983215332,24.309999465942383,72.05999755859375,108.45999908447266,61.5,34.70000076293945,59.689998626708984,105.80000305175781,136.19000244140625
2020-07-22,61.869998931884766,57.880001068115234,37.790000915527344,24.309999465942383,72.63999938964844,109.33000183105469,61.9900016784668,35.119998931884766,60.61000061035156,106.75,137.36000061035156
2020-07-23,61.68000030517578,56.939998626708984,37.720001220703125,24.329999923706055,72.41999816894531,106.48999786376953,62.209999084472656,34.939998626708984,60.68000030517578,106.2699966430664,135.3000030517578
2020-07-24,61.470001220703125,56.849998474121094,37.5099983215332,24.270000457763672,71.83999633789062,105.19999694824219,62.130001068115234,34.79999923706055,60.279998779296875,105.0999984741211,135.5399932861328
2020-07-27,62.36000061035156,57.2400016784668,37.54999923706055,24.06999969482422,72.13999938964844,106.86000061035156,62.439998626708984,35.209999084472656,59.54999923706055,105.88999938964844,136.3800048828125
2020-07-28,60.9900016784668,56.650001525878906,36.90999984741211,24.010000228881836,71.63999938964844,105.61000061035156,62.66999816894531,35.91999816894531,60.45000076293945,105.7699966430664,135.02999877929688
2020-07-29,61.4900016784668,57.16999816894531,37.68000030517578,24.459999084472656,72.7300033569336,107.13999938964844,62.7599983215332,36.599998474121094,60.72999954223633,106.87999725341797,136.39999389648438
2020-07-30,60.29999923706055,57.33000183105469,36.20000076293945,24.020000457763672,72.0,107.73999786376953,62.7599983215332,36.29999923706055,60.72999954223633,106.13999938964844,136.2899932861328
2020-07-31,60.36000061035156,58.130001068115234,36.029998779296875,24.030000686645508,71.7300033569336,110.43000030517578,62.70000076293945,36.2599983215332,60.83000183105469,105.52999877929688,137.0
2020-08-03,60.02000045776367,58.18000030517578,36.15999984741211,24.100000381469727,72.02999877929688,113.1500015258789,62.529998779296875,35.68000030517578,60.16999816894531,106.62000274658203,136.7100067138672
2020-08-04,60.869998931884766,58.54999923706055,37.040000915527344,24.0,72.20999908447266,113.44000244140625,63.310001373291016,36.209999084472656,60.83000183105469,106.1500015258789,137.80999755859375
2020-08-05,61.7599983215332,58.459999084472656,37.43000030517578,24.329999923706055,73.58999633789062,113.86000061035156,63.18000030517578,35.939998626708984,60.04999923706055,106.63999938964844,139.49000549316406
2020-08-06,61.5,60.0,37.130001068115234,24.31999969482422,73.87000274658203,115.45999908447266,63.16999816894531,36.0099983215332,60.400001525878906,106.06999969482422,140.1699981689453
2020-08-07,61.709999084472656,59.93000030517578,37.18000030517578,24.84000015258789,75.12999725341797,113.73999786376953,63.5099983215332,36.5,61.4900016784668,106.41000366210938,140.3800048828125
2020-08-10,62.310001373291016,59.72999954223633,38.33000183105469,25.020000457763672,76.9800033569336,113.41999816894531,63.84000015258789,36.439998626708984,61.470001220703125,106.05000305175781,142.05999755859375
2020-08-11,62.20000076293945,58.84000015258789,38.20000076293945,25.309999465942383,77.38999938964844,111.37999725341797,63.400001525878906,35.7400016784668,60.13999938964844,105.37999725341797,141.77999877929688
2020-08-12,62.56999969482422,59.540000915527344,38.58000183105469,25.239999771118164,77.63999938964844,113.91000366210938,64.22000122070312,36.189998626708984,61.0099983215332,107.1500015258789,143.66000366210938
2020-08-13,62.560001373291016,59.84000015258789,37.83000183105469,25.079999923706055,77.2300033569336,113.95999908447266,64.16999816894531,35.77000045776367,60.90999984741211,107.01000213623047,143.60000610351562
2020-08-14,62.630001068115234,59.83000183105469,38.189998626708984,25.18000030517578,77.52999877929688,113.87999725341797,64.16000366210938,35.86000061035156,60.380001068115234,106.80000305175781,143.58999633789062
2020-08-17,62.90999984741211,59.900001525878906,37.970001220703125,24.760000228881836,77.16999816894531,114.63999938964844,64.5199966430664,36.18000030517578,60.29999923706055,107.43000030517578,145.44000244140625
2020-08-18,62.650001525878906,60.439998626708984,37.4900016784668,24.600000381469727,76.75,115.06999969482422,64.77999877929688,36.13999938964844,60.029998779296875,107.4000015258789,146.33999633789062
2020-08-19,62.470001220703125,60.27000045776367,37.060001373291016,24.59000015258789,76.55000305175781,114.93000030517578,64.2699966430664,35.400001525878906,59.849998474121094,107.05000305175781,145.64999389648438
2020-08-20,62.25,61.02000045776367,36.2599983215332,24.360000610351562,76.13999938964844,116.45999908447266,64.13999938964844,35.779998779296875,59.31999969482422,106.70999908447266,145.42999267578125
2020-08-21,61.88999938964844,60.75,36.029998779296875,24.309999465942383,76.44999694824219,117.94000244140625,64.30000305175781,35.900001525878906,59.41999816894531,106.81999969482422,146.17999267578125
2020-08-24,62.97999954223633,61.4900016784668,37.02000045776367,24.889999389648438,77.83000183105469,118.95999908447266,64.8499984741211,35.95000076293945,59.939998626708984,106.33000183105469,148.39999389648438
2020-08-25,62.72999954223633,62.06999969482422,36.5,24.959999084472656,77.7300033569336,119.55999755859375,64.70999908447266,36.060001373291016,59.369998931884766,107.05000305175781,148.88999938964844
2020-08-26,63.38999938964844,64.19000244140625,35.72999954223633,24.84000015258789,77.7699966430664,121.98999786376953,64.79000091552734,35.810001373291016,58.709999084472656,106.91999816894531,150.36000061035156
2020-08-27,63.220001220703125,63.40999984741211,35.79999923706055,25.260000228881836,78.05000305175781,122.08999633789062,65.19000244140625,36.290000915527344,58.900001525878906,107.76000213623047,149.5500030517578
2020-08-28,63.970001220703125,63.560001373291016,36.439998626708984,25.360000610351562,78.79000091552734,123.16000366210938,65.7699966430664,36.56999969482422,59.06999969482422,108.0,150.52999877929688
2020-08-31,62.9900016784668,63.2599983215332,35.650001525878906,25.059999465942383,77.80999755859375,123.55000305175781,65.58000183105469,36.25,59.25,108.26000213623047,150.08999633789062
2020-09-01,64.76000213623047,63.779998779296875,35.40999984741211,25.1299991607666,78.5999984741211,125.91000366210938,65.6500015258789,36.189998626708984,58.56999969482422,107.29000091552734,151.66000366210938
2020-09-02,66.2300033569336,65.13999938964844,35.2400016784668,25.489999771118164,79.9000015258789,127.02999877929688,66.83999633789062,37.0,60.38999938964844,109.44000244140625,153.75999450683594
2020-09-03,64.4000015258789,62.93000030517578,34.97999954223633,25.100000381469727,77.66000366210938,119.79000091552734,65.69000244140625,36.380001068115234,59.709999084472656,106.45999908447266,148.8800048828125
2020-09-04,64.44000244140625,61.779998779296875,34.869998931884766,25.290000915527344,77.83999633789062,118.12000274658203,65.54000091552734,36.25,59.369998931884766,105.69999694824219,147.16000366210938
2020-09-08,63.22999954223633,60.150001525878906,33.599998474121094,24.639999389648438,76.37999725341797,112.77999877929688,64.16000366210938,35.790000915527344,59.040000915527344,103.95999908447266,145.22999572753906
2020-09-09,64.86000061035156,60.869998931884766,33.83000183105469,24.889999389648438,77.55999755859375,116.45999908447266,65.08999633789062,36.18000030517578,59.81999969482422,105.80000305175781,147.97000122070312
2020-09-10,64.25,59.970001220703125,32.59000015258789,24.540000915527344,76.56999969482422,113.83000183105469,64.29000091552734,35.66999816894531,58.790000915527344,104.18000030517578,145.85000610351562
2020-09-11,65.06999969482422,59.779998779296875,32.619998931884766,24.709999084472656,77.61000061035156,112.95999908447266,64.6500015258789,35.54999923706055,58.93000030517578,104.58999633789062,146.07000732421875
2020-09-14,66.01000213623047,60.0099983215332,32.869998931884766,25.049999237060547,78.66000366210938,115.33000183105469,65.06999969482422,36.41999816894531,59.7400016784668,106.08999633789062,147.6199951171875
2020-09-15,66.33000183105469,61.08000183105469,32.630001068115234,24.709999084472656,78.70999908447266,116.47000122070312,64.9800033569336,36.900001525878906,60.13999938964844,106.2300033569336,148.8300018310547
2020-09-16,66.37999725341797,60.41999816894531,33.939998626708984,24.989999771118164,79.51000213623047,114.66999816894531,64.69000244140625,37.13999938964844,60.060001373291016,106.05000305175781,148.0
2020-09-17,66.87000274658203,59.310001373291016,33.9900016784668,24.729999542236328,79.66999816894531,113.72000122070312,64.27999877929688,36.31999969482422,59.56999969482422,105.69999694824219,145.9199981689453
2020-09-18,65.72000122070312,58.7400016784668,33.61000061035156,24.68000030517578,78.77999877929688,111.76000213623047,63.689998626708984,35.599998474121094,58.52000045776367,105.54000091552734,143.88999938964844
2020-09-21,63.209999084472656,57.93000030517578,31.969999313354492,23.93000030517578,75.87000274658203,112.44000244140625,62.83000183105469,34.439998626708984,57.65999984741211,103.18000030517578,141.50999450683594
2020-09-22,63.33000183105469,59.04999923706055,31.639999389648438,23.729999542236328,76.62000274658203,114.22000122070312,63.20000076293945,34.849998474121094,58.02000045776367,102.95999908447266,144.5
2020-09-23,61.470001220703125,57.63999938964844,30.209999084472656,23.200000762939453,75.25,110.66000366210938,62.25,33.849998474121094,57.130001068115234,101.9000015258789,142.1300048828125
2020-09-24,61.90999984741211,57.75,30.200000762939453,23.25,75.36000061035156,111.27999877929688,62.709999084472656,34.0099983215332,57.77000045776367,101.38999938964844,142.07000732421875
2020-09-25,62.459999084472656,58.52000045776367,30.18000030517578,23.489999771118164,76.48999786376953,113.94000244140625,63.040000915527344,34.66999816894531,58.720001220703125,103.0199966430664,143.9199981689453
2020-09-28,63.470001220703125,59.29999923706055,30.889999389648438,24.049999237060547,77.87000274658203,116.12000274658203,63.75,35.27000045776367,58.869998931884766,103.94999694824219,146.92999267578125
2020-09-29,63.0,59.36000061035156,30.040000915527344,23.75,77.18000030517578,115.7300033569336,63.33000183105469,35.09000015258789,58.849998474121094,103.81999969482422,145.7899932861328
2020-09-30,63.63999938964844,59.400001525878906,29.950000762939453,24.06999969482422,76.9800033569336,116.69999694824219,64.0999984741211,35.27000045776367,59.380001068115234,105.4800033569336,146.97999572753906
2020-10-01,62.7400016784668,60.25,29.030000686645508,24.110000610351562,76.75,117.93000030517578,64.45999908447266,35.849998474121094,59.97999954223633,105.12000274658203,148.89999389648438
2020-10-02,63.29999923706055,59.060001373291016,29.309999465942383,24.299999237060547,77.61000061035156,114.94000244140625,64.0999984741211,36.43000030517578,60.689998626708984,104.16000366210938,148.27000427246094
2020-10-05,64.51000213623047,60.029998779296875,30.190000534057617,24.700000762939453,78.86000061035156,117.45999908447266,64.52999877929688,36.630001068115234,61.45000076293945,106.30000305175781,150.22999572753906
2020-10-06,63.70000076293945,58.77000045776367,29.739999771118164,24.450000762939453,77.9000015258789,115.63999938964844,64.11000061035156,36.31999969482422,61.970001220703125,104.88999938964844,147.4499969482422
2020-10-07,65.33999633789062,59.20000076293945,30.15999984741211,24.860000610351562,79.62000274658203,117.76000213623047,64.80000305175781,36.41999816894531,62.349998474121094,106.87000274658203,150.82000732421875
2020-10-08,66.0,59.970001220703125,31.290000915527344,25.200000762939453,80.41000366210938,118.37000274658203,65.2300033569336,37.029998779296875,63.4900016784668,107.38999938964844,151.80999755859375
2020-10-09,66.51000213623047,60.33000183105469,30.790000915527344,25.229999542236328,80.70999908447266,120.18000030517578,65.73999786376953,36.93000030517578,63.47999954223633,108.36000061035156,153.38999938964844
2020-10-12,66.4000015258789,61.91999816894531,30.8700008392334,25.510000228881836,81.16999816894531,123.45999908447266,66.5,37.119998931884766,63.880001068115234,109.0999984741211,155.42999267578125
2020-10-13,65.80999755859375,61.97999954223633,30.389999389648438,25.020000457763672,80.2699966430664,122.66999816894531,66.44999694824219,36.4900016784668,63.439998626708984,108.2699966430664,155.39999389648438
2020-10-14,66.0,61.2400016784668,30.520000457763672,24.780000686645508,80.72000122070312,122.0199966430664,66.11000061035156,36.06999969482422,63.36000061035156,107.63999938964844,153.67999267578125
2020-10-15,65.80999755859375,60.77000045776367,30.889999389648438,24.969999313354492,81.01000213623047,121.47000122070312,66.1500015258789,36.2400016784668,63.31999969482422,106.86000061035156,154.25
2020-10-16,66.2699966430664,60.779998779296875,30.190000534057617,24.989999771118164,81.5999984741211,121.12000274658203,66.16999816894531,36.11000061035156,64.0,107.91999816894531,152.85000610351562
2020-10-19,65.5,59.689998626708984,29.549999237060547,24.610000610351562,80.58999633789062,118.9000015258789,65.30999755859375,35.540000915527344,63.459999084472656,106.20999908447266,150.97000122070312
2020-10-20,65.6500015258789,60.119998931884766,29.899999618530273,24.809999465942383,81.01000213623047,119.30999755859375,65.23999786376953,35.779998779296875,63.84000015258789,106.3499984741211,152.17999267578125
2020-10-21,65.4000015258789,61.130001068115234,29.329999923706055,24.68000030517578,80.19000244140625,119.12999725341797,65.30000305175781,35.650001525878906,63.66999816894531,105.81999969482422,151.35000610351562
2020-10-22,65.76000213623047,61.529998779296875,30.540000915527344,25.170000076293945,80.8499984741211,118.56999969482422,65.2699966430664,35.400001525878906,64.56999969482422,107.41999816894531,151.66000366210938
2020-10-23,66.0,62.11000061035156,30.389999389648438,25.25,81.16999816894531,118.44000244140625,65.38999938964844,35.630001068115234,64.75,107.81999969482422,152.99000549316406
2020-10-26,64.3499984741211,60.75,29.299999237060547,24.68000030517578,79.13999938964844,115.87000274658203,64.55000305175781,35.20000076293945,64.7300033569336,106.62000274658203,150.0500030517578
2020-10-27,63.7400016784668,61.13999938964844,28.920000076293945,24.229999542236328,77.41000366210938,116.44999694824219,64.37999725341797,34.75,64.68000030517578,105.88999938964844,149.97999572753906
2020-10-28,61.939998626708984,58.7400016784668,27.709999084472656,23.610000610351562,74.87000274658203,111.51000213623047,62.5,33.97999954223633,62.79999923706055,102.52999877929688,145.24000549316406
2020-10-29,63.220001220703125,60.220001220703125,28.559999465942383,23.790000915527344,75.95999908447266,113.37000274658203,62.47999954223633,34.369998931884766,62.970001220703125,101.69000244140625,146.16000366210938
2020-10-30,63.18000030517578,59.20000076293945,28.719999313354492,23.860000610351562,75.87000274658203,110.86000061035156,62.2599983215332,34.150001525878906,62.380001068115234,101.66000366210938,142.97000122070312
2020-11-02,65.27999877929688,59.16999816894531,29.700000762939453,24.309999465942383,77.91999816894531,111.13999938964844,63.25,34.9900016784668,63.75,103.48999786376953,143.99000549316406
2020-11-03,66.30000305175781,60.04999923706055,29.530000686645508,24.850000381469727,80.22000122070312,113.0999984741211,64.29000091552734,35.540000915527344,64.66999816894531,105.0,147.16000366210938
2020-11-04,65.16999816894531,62.63999938964844,29.56999969482422,24.559999465942383,79.38999938964844,117.5,64.31999969482422,35.63999938964844,63.70000076293945,109.66000366210938,150.2899932861328
2020-11-05,67.83000183105469,63.849998474121094,29.56999969482422,25.15999984741211,81.26000213623047,121.1500015258789,64.79000091552734,35.77000045776367,64.2699966430664,109.87999725341797,153.22000122070312
2020-11-06,68.0,63.70000076293945,28.93000030517578,24.959999084472656,81.33999633789062,121.58000183105469,65.08999633789062,35.630001068115234,64.12999725341797,109.91999816894531,152.75999450683594
2020-11-09,69.52999877929688,63.15999984741211,33.060001373291016,27.010000228881836,84.11000061035156,120.69999694824219,64.94000244140625,36.56999969482422,65.31999969482422,110.94999694824219,152.25999450683594
2020-11-10,70.3499984741211,62.959999084472656,34.130001068115234,27.149999618530273,85.58999633789062,118.44999694824219,66.22000122070312,36.77000045776367,66.26000213623047,111.2699966430664,151.72000122070312
2020-11-11,69.30000305175781,63.529998779296875,33.779998779296875,27.040000915527344,84.87000274658203,121.26000213623047,66.79000091552734,37.04999923706055,66.51000213623047,111.12999725341797,153.0500030517578
2020-11-12,67.83999633789062,63.16999816894531,32.689998626708984,26.59000015258789,83.9000015258789,120.18000030517578,66.61000061035156,36.66999816894531,65.44000244140625,110.72000122070312,151.0
2020-11-13,69.01000213623047,64.11000061035156,33.880001068115234,27.030000686645508,85.76000213623047,121.19999694824219,67.52999877929688,37.5099983215332,66.08999633789062,112.12000274658203,153.4499969482422
